x [m],y_bottom [m],y_top [m]
0.0,0.0,0.01
0.00020066889632107022,0.00037725056521076326,0.009622749434789237
0.00040133779264214044,0.0007485118541590127,0.009251488145840989
0.0006020066889632107,0.0011078896770670718,0.008892110322932929
0.0008026755852842809,0.0014496785075222372,0.008550321492477763
0.001003344481605351,0.0017684520641141847,0.008231547935885816
0.0012040133779264214,0.0020591494587444527,0.007940850541255548
0.0014046822742474914,0.00231715554390687,0.00768284445609313
0.0016053511705685617,0.002538374183335654,0.007461625816664346
0.001806020066889632,0.0027192932827673636,0.0072807067172326375
0.002006688963210702,0.0028570405483803667,0.007142959451619633
0.002207357859531772,0.0029494290876839898,0.00705057091231601
0.0024080267558528427,0.0029949921288920317,0.0070050078711079685
0.002608695652173913,0.0029930063075716174,0.007006993692428383
0.002809364548494983,0.002943503150865694,0.007056496849134305
0.0030100334448160534,0.0028472685769642386,0.007152731423035762
0.0032107023411371235,0.002705830417770641,0.00729416958222936
0.0034113712374581936,0.00252143416285494,0.007478565837145059
0.003612040133779264,0.0022970073097858825,0.007702992690214117
0.003812709030100334,0.0020361128868203156,0.007963887113179684
0.004013377926421404,0.0017428928858293892,0.00825710711417061
0.004214046822742475,0.0014220025035273838,0.008577997496472617
0.004414715719063544,0.0010785362349974709,0.00892146376500253
0.004615384615384615,0.0007179469928626744,0.009282053007137324
0.0048160535117056855,0.00034595953617598237,0.009654040463824017
0.005016722408026755,-3.152041655680697e-05,0.010031520416556809
0.005217391304347826,-0.0004084999472887392,0.01040849994728874
0.005418060200668896,-0.0007789940827339388,0.010778994082733938
0.005618729096989966,-0.0011371208125378759,0.011137120812537874
0.005819397993311036,-0.0014771944727954794,0.01147719447279548
0.006020066889632107,-0.0017938160123489367,0.011793816012348936
0.0062207357859531765,-0.0020819587087863418,0.012081958708786342
0.006421404682274247,-0.002337047973303503,0.012337047973303504
0.0066220735785953175,-0.002555033977437098,0.012555033977437097
0.006822742474916387,-0.002732455948638279,0.01273245594863828
0.007023411371237458,-0.0028664971139223095,0.01286649711392231
0.007224080267558528,-0.002955029419302081,0.01295502941930208
0.007424749163879598,-0.0029966473150343322,0.012996647315034332
0.007625418060200668,-0.002990690070299839,0.01299069007029984
0.007826086956521738,-0.002937252263046969,0.01293725226304697
0.008026755852842809,-0.0028371822784605703,0.01283718227846057
0.008227424749163879,-0.0026920688398946787,0.012692068839894679
0.00842809364548495,-0.0025042157861056083,0.012504215786105607
0.00862876254180602,-0.002276605495225176,0.012276605495225175
0.008829431438127089,-0.002012851536159535,0.012012851536159535
0.00903010033444816,-0.0017171412991258295,0.011717141299125832
0.00923076923076923,-0.0013941695161313076,0.01139416951613131
0.0094314381270903,-0.001049063726831929,0.011049063726831933
0.009632107023411371,-0.0006873028730836249,0.010687302873083629
0.009832775919732441,-0.0003146303145891198,0.010314630314589124
0.01003344481605351,6.303735338542303e-05,0.009936962646614575
0.01023411371237458,0.0004397042326028434,0.009560295767397154
0.010434782608695651,0.0008093903134710718,0.009190609686528926
0.010635451505016722,0.0011662264144091901,0.008833773585590808
0.010836120401337792,0.0015045473616943613,0.00849545263830564
0.011036789297658863,0.001818981930454987,0.008181018069545014
0.011237458193979932,0.002104538118895811,0.00789546188110419
0.011438127090301002,0.002356682401930966,0.0076433175980690354
0.011638795986622073,0.002571411705984488,0.007428588294015512
0.011839464882943143,0.0027453169622776085,0.0072546830377223925
0.012040133779264214,0.002875637229622973,0.007124362770377028
0.012240802675585284,0.0029603035274657075,0.007039696472534293
0.012441471571906353,0.002997971683272575,0.007002028316727425
0.012642140468227423,0.002988043672780046,0.007011956327219954
0.012842809364548494,0.0029306771143008817,0.0070693228856991185
0.013043478260869565,0.002826782766356462,0.007173217233643538
0.013244147157190635,0.0026780100683627497,0.007321989931637251
0.013444816053511704,0.0024867209539277363,0.0075132790460722635
0.013645484949832774,0.0022559523525036568,0.007744047647496343
0.013846153846153845,0.001989367974722387,0.008010632025277614
0.014046822742474915,0.0016912001468758974,0.008308799853124103
0.014247491638795986,0.0013661826179847323,0.008633817382015267
0.014448160535117056,0.0010194754062177215,0.008980524593782279
0.014648829431438125,0.0006565828778103944,0.009343417122189605
0.014849498327759196,0.00028326635907120995,0.00971673364092879
0.015050167224080266,-9.454733114180937e-05,0.010094547331141809
0.015250836120401337,-0.0004708599763245176,0.010470859976324517
0.015451505016722407,-0.0008396971907478504,0.01083969719074785
0.015652173913043476,-0.0011952032695387218,0.011195203269538722
0.015852842809364547,-0.0015317341545691115,0.011531734154569111
0.016053511705685617,-0.0018439470402154127,0.011843947040215413
0.016254180602006688,-0.0021268851963961,0.0121268851963961
0.016454849498327758,-0.002376056662226697,0.012376056662226697
0.01665551839464883,-0.0025875055609419595,0.01258750556094196
0.0168561872909699,-0.002757874903880773,0.012757874903880773
0.01705685618729097,-0.0028844598864500603,0.01288445988645006
0.01725752508361204,-0.0029652508299343773,0.012965250829934378
0.01745819397993311,-0.0029989650874017925,0.012998965087401792
0.017658862876254178,-0.002985067407163964,0.012985067407163965
0.017859531772575248,-0.0029237784304976125,0.012923778430497614
0.01806020066889632,-0.002816071188716548,0.012816071188716548
0.01826086956521739,-0.002663655655207128,0.01266365565520713
0.01846153846153846,-0.0024689515976809716,0.012468951597680971
0.01866220735785953,-0.0022350501616458527,0.012235050161645854
0.0188628762541806,-0.0019656647950003327,0.011965664795000334
0.01906354515050167,-0.0016650722928792767,0.011665072292879277
0.019264214046822742,-0.0013380448987295244,0.011338044898729525
0.019464882943143812,-0.0009897745395873634,0.010989774539587363
0.019665551839464883,-0.0006257903984078468,0.010625790398407848
0.01986622073578595,-0.0002518711320777682,0.010251871132077768
0.02006688963210702,0.00012604687125016497,0.009873953128749835
0.02026755852842809,0.0005019637389839845,0.009498036261016016
0.02046822742474916,0.0008699113688059671,0.009130088631194038
0.020668896321070232,0.001224048178997316,0.00877595182100269
0.020869565217391303,0.0015587518501062987,0.008441248149893707
0.021070234113712373,0.0018687085855817313,0.008131291414418273
0.021270903010033444,0.002148997474259035,0.00785100252574097
0.021471571906354514,0.0023951686153496883,0.007604831384650315
0.021672240802675585,0.002603313765612154,0.007396686234387846
0.021872909698996655,0.002770128387101139,0.007229871612898861
0.022073578595317726,0.0028929641104174695,0.00710703588958253
0.022274247491638793,0.002969870780545641,0.007030129219454359
0.022474916387959863,0.0029996274177541333,0.007000372582245867
0.022675585284280934,0.002981761602019438,0.007018238397980563
0.022876254180602004,0.0029165569732243217,0.00708344302677568
0.023076923076923075,0.0028050487280562447,0.007194951271943757
0.023277591973244145,0.002649007185097733,0.007350992814902268
0.023478260869565216,0.002450909679031329,0.007549090320968671
0.023678929765886286,0.0022139012301702152,0.007786098769829785
0.023879598662207357,0.0019417446137298144,0.008058255386270186
0.024080267558528427,0.0016387606215467721,0.008361239378453228
0.024280936454849498,0.0013097594646575906,0.00869024053534241
0.02448160535117057,0.0009599644057979931,0.009040035594202007
0.024682274247491635,0.0005949288342428346,0.00940507116575716
0.024882943143812706,0.00022044809951654923,0.009779551900483451
0.025083612040133776,-0.0001575324962869889,0.01015753249628699
0.025284280936454847,-0.0005330120868499938,0.010533012086849994
0.025484949832775917,-0.0009000295121207608,0.010900029512120761
0.025685618729096988,-0.0012527579584220856,0.011252757958422085
0.02588628762541806,-0.0015855974656601626,0.011585597465660163
0.02608695652173913,-0.0018932638329781572,0.011893263832978156
0.0262876254180602,-0.0021708725113773904,0.012170872511377391
0.02648829431438127,-0.0024140161514165817,0.012414016151416582
0.02668896321070234,-0.0026188345748323683,0.012618834574832368
