x [m],y_bottom [m],y_top [m]
0.0,0.0,0.012121320343559642
0.00020066889632107022,0.00037725056521076326,0.012371237605394811
0.00040133779264214044,0.0007485118541590127,0.012583508808052212
0.0006020066889632107,0.0011078896770670718,0.012754763907872448
0.0008026755852842809,0.0014496785075222372,0.01288228403787751
0.001003344481605351,0.0017684520641141847,0.01296404467283652
0.0012040133779264214,0.0020591494587444527,0.012998747770876711
0.0014046822742474914,0.00231715554390687,0.012985842381355476
0.0016053511705685617,0.002538374183335654,0.012925533391820364
0.001806020066889632,0.0027192932827673636,0.012818778275189239
0.002006688963210702,0.0028570405483803667,0.012667271888792759
0.002207357859531772,0.0029494290876839898,0.012473419566611417
0.0024080267558528427,0.0029949921288920317,0.012240298931898147
0.002608695652173913,0.0029930063075716174,0.011971611036453916
0.002809364548494983,0.002943503150865694,0.011671621602275225
0.0030100334448160534,0.0028472685769642386,0.011345093298428253
0.0032107023411371235,0.002705830417770641,0.010997210128330407
0.0034113712374581936,0.00252143416285494,0.010633495127875963
0.003612040133779264,0.0022970073097858825,0.010259722681040527
0.003812709030100334,0.0020361128868203156,0.009881826845052517
0.004013377926421404,0.0017428928858293892,0.009505807140572484
0.004214046822742475,0.0014220025035273838,0.00913763330256695
0.004414715719063544,0.0010785362349974709,0.00878315050406359
0.004615384615384615,0.0007179469928626744,0.00844798655746703
0.0048160535117056855,0.00034595953617598237,0.008137462566718575
0.005016722408026755,-3.152041655680697e-05,0.00785650844879712
0.005217391304347826,-0.0004084999472887392,0.0076095846657522875
0.005418060200668896,-0.0007789940827339388,0.00740061140986163
0.005618729096989966,-0.0011371208125378759,0.00723290636617701
0.005819397993311036,-0.0014771944727954794,0.007109132040549632
0.006020066889632107,-0.0017938160123489367,0.007031253489360458
0.0062207357859531765,-0.0020819587087863418,0.007000507122043984
0.006421404682274247,-0.002337047973303503,0.007017381071700355
0.0066220735785953175,-0.002555033977437098,0.007081607445434367
0.006822742474916387,-0.002732455948638279,0.0071921665774559405
0.007023411371237458,-0.0028664971139223095,0.0073473032174193285
0.007224080267558528,-0.002955029419302081,0.007544554396992965
0.007424749163879598,-0.0029966473150343322,0.007780788532246912
0.007625418060200668,-0.002990690070299839,0.008052255141063587
0.007826086956521738,-0.002937252263046969,0.008354644386252042
0.008026755852842809,-0.0028371822784605703,0.00868315549905204
0.008227424749163879,-0.0026920688398946787,0.009032572996727942
0.00842809364548495,-0.0025042157861056083,0.009397349484212583
